0	0	-nan	-44.0186	-nan	0	22.2927
4.51	-0.288263	-43.5354	-43.5354	0	0	17.3278
4.52	-0.291539	-43.5282	-43.5282	0	0	17.3058
4.53	-0.294795	-43.5209	-43.5209	0	0	17.2837
4.54	-0.298032	-43.5135	-43.5135	0	0	17.2616
4.55	-0.301248	-43.506	-43.506	0	0	17.2394
4.56	-0.304444	-43.4984	-43.4984	0	0	17.2171
4.57	-0.307619	-43.4906	-43.4906	0	0	17.1948
4.58	-0.310773	-43.4828	-43.4828	0	0	17.1725
4.59	-0.313906	-43.4748	-43.4748	0	0	17.1501
4.6	-0.317018	-43.4667	-43.4667	0	0	17.1277
